Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
10778.3   	1000      	70        	2021.83   	3589.59   	
10798.3   	1000      	70        	2008.35   	3600.33   	
10818.3   	1000      	70        	1995.05   	3610.96   	
10838.3   	1000      	70        	1981.91   	3621.49   	
10858.3   	1000      	70        	1968.91   	3631.92   	
10878.3   	1000      	70        	1956.06   	3642.28   	
10898.3   	1000      	70        	1943.34   	3652.56   	
10918.3   	1000      	70        	1930.85   	3662.8    	
10938.3   	1000      	70        	1918.54   	3672.9    	
10958.3   	1000      	70        	1906.39   	3682.89   	
10978.3   	1000      	70        	1894.38   	3692.79   	
10998.3   	1000      	70        	1882.49   	3702.6    	
11018.3   	1000      	70        	1870.73   	3712.34   	
11038.3   	1000      	70        	1859.08   	3722.01   	
11058.3   	1000      	70        	1847.54   	3731.6    	
11078.3   	1000      	70        	1836.11   	3741.11   	
11098.3   	1000      	70        	1824.8    	3750.56   	
11118.3   	1000      	70        	1813.6    	3759.94   	
11138.3   	1000      	70        	1802.51   	3769.24   	
11158.3   	1000      	70        	1791.54   	3778.46   	
11178.3   	1000      	70        	1780.94   	3787.57   	
11198.3   	1000      	70        	1770.42   	3796.55   	
11218.3   	1000      	70        	1760.15   	3805.47   	
11238.3   	1000      	70        	1749.91   	3814.34   	
11258.3   	1000      	70        	1739.69   	3823.18   	
11278.3   	1000      	70        	1729.72   	3831.98   	
11298.3   	1000      	70        	1719.9    	3840.78   	
11318.3   	1000      	70        	1710.02   	3849.57   	
11338.3   	1000      	70        	1700.18   	3858.33   	
11358.3   	1000      	70        	1690.42   	3867.03   	
11378.3   	1000      	70        	1680.76   	3875.66   	
11398.3   	1000      	70        	1671.19   	3884.22   	
11418.3   	1000      	70        	1661.71   	3892.7    	
11438.3   	1000      	70        	1652.55   	3901.15   	
11458.3   	1000      	70        	1643.3    	3909.59   	
11478.3   	1000      	70        	1634.35   	3918.05   	
11498.3   	1000      	70        	1625.31   	3926.46   	
11518.3   	1000      	70        	1616.38   	3934.8    	
11538.3   	1000      	70        	1607.66   	3943.28   	
11558.3   	1000      	70        	1598.99   	3951.69   	
11578.3   	1000      	70        	1590.4    	3960.03   	
11598.3   	1000      	70        	1582.09   	3968.64   	
11618.3   	1000      	70        	1573.73   	3977.07   	
11638.3   	1000      	70        	1565.45   	3985.41   	
11658.3   	1000      	70        	1557.25   	3993.67   	
11678.3   	1000      	70        	1549.11   	4001.86   	
11698.3   	1000      	70        	1541.05   	4009.96   	
11718.3   	1000      	70        	1533.05   	4017.98   	
11738.3   	1000      	70        	1525.2    	4026      	
11758.3   	1000      	70        	1518.22   	4036.16   	
11778.3   	1000      	70        	1511.33   	4046.22   	
11798.3   	1000      	70        	1504.75   	4056.42   	
11818.3   	1000      	70        	1498.41   	4066.59   	
11838.3   	1000      	70        	1492.09   	4076.69   	
11858.3   	1000      	70        	1485.74   	4086.84   	
11878.3   	1000      	70        	1479.54   	4097      	
11898.3   	1000      	70        	1473.43   	4106.93   	
11918.3   	1000      	70        	1467.46   	4116.73   	
11938.3   	1000      	70        	1461.51   	4126.47   	
11958.3   	1000      	70        	1455.56   	4136.09   	
11978.3   	1000      	70        	1449.63   	4145.6    	
11998.3   	1000      	70        	1443.74   	4154.97   	
12018.3   	1000      	70        	1437.92   	4164.19   	
12038.3   	1000      	70        	1432.25   	4173.19   	
12058.3   	1000      	70        	1426.6    	4182.06   	
12078.3   	1000      	70        	1420.97   	4190.82   	
12098.3   	1000      	70        	1415.36   	4199.45   	
12118.3   	1000      	70        	1409.77   	4207.95   	
12138.3   	1000      	70        	1404.2    	4216.33   	
12158.3   	1000      	70        	1398.66   	4224.59   	
12178.3   	1000      	70        	1393.14   	4232.77   	
12198.3   	1000      	70        	1387.64   	4240.84   	
12218.3   	1000      	70        	1382.18   	4248.78   	
12238.3   	1000      	70        	1376.79   	4256.56   	
12258.3   	1000      	70        	1371.47   	4264.19   	
12278.3   	1000      	70        	1366.17   	4271.71   	
12298.3   	1000      	70        	1360.88   	4279.16   	
12318.3   	1000      	70        	1355.59   	4286.54   	
12338.3   	1000      	70        	1350.3    	4293.86   	
12358.3   	1000      	70        	1345.02   	4301.11   	
12378.3   	1000      	70        	1339.75   	4308.28   	
12398.3   	1000      	70        	1334.48   	4315.37   	
12418.3   	1000      	70        	1329.23   	4322.39   	
12438.3   	1000      	70        	1323.99   	4329.33   	
12458.3   	1000      	70        	1318.76   	4336.19   	
12478.3   	1000      	70        	1313.54   	4342.98   	
12498.3   	1000      	70        	1308.34   	4349.69   	
12518.3   	1000      	70        	1303.14   	4356.33   	
12538.3   	1000      	70        	1297.96   	4362.9    	
12558.3   	1000      	70        	1292.82   	4369.4    	
12578.3   	1000      	70        	1287.71   	4375.79   	
12598.3   	1000      	70        	1282.66   	4382.08   	
12618.3   	1000      	70        	1277.65   	4388.24   	
12638.3   	1000      	70        	1272.68   	4394.31   	
12658.3   	1000      	70        	1267.73   	4400.29   	
12678.3   	1000      	70        	1262.8    	4406.21   	
12698.3   	1000      	70        	1257.88   	4412.07   	
12718.3   	1000      	70        	1252.97   	4417.88   	
12738.3   	1000      	70        	1248.07   	4423.65   	
12758.3   	1000      	70        	1243.17   	4429.38   	
12778.3   	1000      	70        	1238.29   	4435.05   	
12798.3   	1000      	70        	1233.42   	4440.67   	
12818.3   	1000      	70        	1228.56   	4446.24   	
12838.3   	1000      	70        	1223.72   	4451.74   	
12858.3   	1000      	70        	1218.9    	4457.18   	
12878.3   	1000      	70        	1214.1    	4462.55   	
12898.3   	1000      	70        	1209.32   	4467.86   	
12918.3   	1000      	70        	1204.56   	4473.1    	
12938.3   	1000      	70        	1199.83   	4478.28   	
12958.3   	1000      	70        	1195.12   	4483.38   	
12978.3   	1000      	70        	1190.44   	4488.42   	
12998.3   	1000      	70        	1185.79   	4493.4    	
13018.3   	1000      	70        	1181.17   	4498.32   	
13038.3   	1000      	70        	1176.58   	4503.16   	
13058.3   	1000      	70        	1172.02   	4507.92   	
13078.3   	1000      	70        	1167.5    	4512.6    	
13098.3   	1000      	70        	1163.02   	4517.22   	
13118.3   	1000      	70        	1158.57   	4521.76   	
13138.3   	1000      	70        	1154.16   	4526.23   	
13158.3   	1000      	70        	1149.79   	4530.62   	
13178.3   	1000      	70        	1145.45   	4534.93   	
13198.3   	1000      	70        	1141.14   	4539.16   	
13218.3   	1000      	70        	1136.87   	4543.33   	
13238.3   	1000      	70        	1132.63   	4547.44   	
13258.3   	1000      	70        	1128.42   	4551.48   	
13278.3   	1000      	70        	1124.23   	4555.47   	
13298.3   	1000      	70        	1120.07   	4559.41   	
13318.3   	1000      	70        	1115.93   	4563.31   	
13338.3   	1000      	70        	1111.81   	4567.16   	
13358.3   	1000      	70        	1107.72   	4570.98   	
13378.3   	1000      	70        	1103.64   	4574.75   	
13398.3   	1000      	70        	1099.59   	4578.48   	
13418.3   	1000      	70        	1095.56   	4582.17   	
13438.3   	1000      	70        	1091.54   	4585.82   	
13458.3   	1000      	70        	1087.55   	4589.44   	
13478.3   	1000      	70        	1083.57   	4593.01   	
13498.3   	1000      	70        	1079.62   	4596.55   	
13518.3   	1000      	70        	1075.68   	4600.05   	
13538.3   	1000      	70        	1071.77   	4603.52   	
13558.3   	1000      	70        	1067.88   	4606.95   	
13578.3   	1000      	70        	1064      	4610.34   	
13598.3   	1000      	70        	1060.15   	4613.69   	
13618.3   	1000      	70        	1056.32   	4617      	
13638.3   	1000      	70        	1052.52   	4620.27   	
13658.3   	1000      	70        	1048.74   	4623.5    	
13678.3   	1000      	70        	1044.98   	4626.69   	
13698.3   	1000      	70        	1041.25   	4629.84   	
13718.3   	1000      	70        	1037.54   	4632.94   	
13738.3   	1000      	70        	1033.86   	4636.01   	
13758.3   	1000      	70        	1030.2    	4639.04   	
13778.3   	1000      	70        	1026.56   	4642.03   	
13798.3   	1000      	70        	1022.95   	4645      	
13818.3   	1000      	70        	1019.36   	4647.93   	
13838.3   	1000      	70        	1015.8    	4650.83   	
13858.3   	1000      	70        	1012.26   	4653.69   	
13878.3   	1000      	70        	1008.74   	4656.53   	
13898.3   	1000      	70        	1005.24   	4659.33   	
13918.3   	1000      	70        	1001.77   	4662.1    	
13938.3   	1000      	70        	998.316   	4664.83   	
13958.3   	1000      	70        	994.889   	4667.53   	
13978.3   	1000      	70        	991.486   	4670.19   	
13998.3   	1000      	70        	988.107   	4672.81   	
14018.3   	1000      	70        	984.752   	4675.4    	
14038.3   	1000      	70        	981.422   	4677.96   	
14058.3   	1000      	70        	978.116   	4680.47   	
14078.3   	1000      	70        	974.835   	4682.96   	
14098.3   	1000      	70        	971.578   	4685.41   	
14118.3   	1000      	70        	968.345   	4687.82   	
14138.3   	1000      	70        	965.135   	4690.21   	
14158.3   	1000      	70        	961.949   	4692.56   	
14178.3   	1000      	70        	958.786   	4694.89   	
14198.3   	1000      	70        	955.645   	4697.19   	
14218.3   	1000      	70        	952.527   	4699.46   	
14238.3   	1000      	70        	949.43    	4701.71   	
14258.3   	1000      	70        	946.354   	4703.93   	
14278.3   	1000      	70        	943.299   	4706.13   	
14298.3   	1000      	70        	940.264   	4708.31   	
14318.3   	1000      	70        	937.249   	4710.46   	
14338.3   	1000      	70        	934.254   	4712.59   	
14358.3   	1000      	70        	931.278   	4714.7    	
14378.3   	1000      	70        	928.321   	4716.78   	
14398.3   	1000      	70        	925.383   	4718.84   	
14418.3   	1000      	70        	922.464   	4720.89   	
14438.3   	1000      	70        	919.563   	4722.91   	
14458.3   	1000      	70        	916.681   	4724.92   	
14478.3   	1000      	70        	913.816   	4726.91   	
14498.3   	1000      	70        	910.969   	4728.88   	
14518.3   	1000      	70        	908.14    	4730.83   	
14538.3   	1000      	70        	905.328   	4732.76   	
14558.3   	1000      	70        	902.533   	4734.68   	
14578.3   	1000      	70        	899.754   	4736.59   	
14598.3   	1000      	70        	896.992   	4738.47   	
14618.3   	1000      	70        	894.246   	4740.34   	
14638.3   	1000      	70        	891.516   	4742.2    	
14658.3   	1000      	70        	888.801   	4744.05   	
14678.3   	1000      	70        	886.102   	4745.88   	
14698.3   	1000      	70        	883.418   	4747.69   	
14718.3   	1000      	70        	880.749   	4749.5    	
14738.3   	1000      	70        	878.095   	4751.29   	
14758.3   	1000      	70        	875.454   	4753.08   	
14778.3   	1000      	70        	872.829   	4754.85   	
14798.3   	1000      	70        	870.217   	4756.61   	
14818.3   	1000      	70        	867.619   	4758.36   	
14838.3   	1000      	70        	865.035   	4760.11   	
14858.3   	1000      	70        	862.465   	4761.84   	
14878.3   	1000      	70        	859.907   	4763.57   	
14898.3   	1000      	70        	857.363   	4765.29   	
14918.3   	1000      	70        	854.832   	4766.99   	
14938.3   	1000      	70        	852.314   	4768.69   	
14958.3   	1000      	70        	849.809   	4770.38   	
14978.3   	1000      	70        	847.316   	4772.06   	
14998.3   	1000      	70        	844.836   	4773.73   	
15018.3   	1000      	70        	842.368   	4775.39   	
15038.3   	1000      	70        	839.913   	4777.04   	
15058.3   	1000      	70        	837.47    	4778.68   	
15078.3   	1000      	70        	835.04    	4780.32   	
15098.3   	1000      	70        	832.622   	4781.94   	
15118.3   	1000      	70        	830.217   	4783.56   	
15138.3   	1000      	70        	827.824   	4785.16   	
15158.3   	1000      	70        	825.443   	4786.76   	
15178.3   	1000      	70        	823.074   	4788.34   	
15198.3   	1000      	70        	820.718   	4789.92   	
15218.3   	1000      	70        	818.374   	4791.49   	
15238.3   	1000      	70        	816.042   	4793.05   	
15258.3   	1000      	70        	813.723   	4794.6    	
15278.3   	1000      	70        	811.416   	4796.15   	
15298.3   	1000      	70        	809.121   	4797.68   	
15318.3   	1000      	70        	806.838   	4799.21   	
15338.3   	1000      	70        	804.567   	4800.72   	
15358.3   	1000      	70        	802.307   	4802.23   	
15378.3   	1000      	70        	800.06    	4803.73   	
15398.3   	1000      	70        	797.825   	4805.22   	
15418.3   	1000      	70        	795.602   	4806.7    	
15438.3   	1000      	70        	793.391   	4808.17   	
15458.3   	1000      	70        	791.192   	4809.63   	
15478.3   	1000      	70        	789.005   	4811.09   	
15498.3   	1000      	70        	786.829   	4812.53   	
15518.3   	1000      	70        	784.665   	4813.97   	
15538.3   	1000      	70        	782.513   	4815.4    	
15558.3   	1000      	70        	780.373   	4816.82   	
15578.3   	1000      	70        	778.244   	4818.23   	
15598.3   	1000      	70        	776.126   	4819.63   	
15618.3   	1000      	70        	774.021   	4821.03   	
15638.3   	1000      	70        	771.926   	4822.41   	
15658.3   	1000      	70        	769.843   	4823.79   	
15678.3   	1000      	70        	767.771   	4825.16   	
15698.3   	1000      	70        	765.71    	4826.52   	
15718.3   	1000      	70        	763.66    	4827.88   	
15738.3   	1000      	70        	761.621   	4829.22   	
15758.3   	1000      	70        	759.594   	4830.57   	
15778.3   	1000      	70        	757.578   	4831.9    	
15798.3   	1000      	70        	755.572   	4833.23   	
15818.3   	1000      	70        	753.578   	4834.55   	
15838.3   	1000      	70        	751.594   	4835.86   	
15858.3   	1000      	70        	749.621   	4837.17   	
15878.3   	1000      	70        	747.659   	4838.46   	
15898.3   	1000      	70        	745.707   	4839.75   	
15918.3   	1000      	70        	743.766   	4841.03   	
15938.3   	1000      	70        	741.836   	4842.31   	
15958.3   	1000      	70        	739.916   	4843.57   	
15978.3   	1000      	70        	738.007   	4844.83   	
15998.3   	1000      	70        	736.108   	4846.08   	
16018.3   	1000      	70        	734.22    	4847.32   	
16038.3   	1000      	70        	732.343   	4848.55   	
16058.3   	1000      	70        	730.476   	4849.78   	
16078.3   	1000      	70        	728.619   	4851      	
16098.3   	1000      	70        	726.773   	4852.21   	
16118.3   	1000      	70        	724.937   	4853.41   	
16138.3   	1000      	70        	723.112   	4854.6    	
16158.3   	1000      	70        	721.296   	4855.79   	
16178.3   	1000      	70        	719.491   	4856.97   	
16198.3   	1000      	70        	717.696   	4858.15   	
16218.3   	1000      	70        	715.91    	4859.31   	
16238.3   	1000      	70        	714.135   	4860.47   	
16258.3   	1000      	70        	712.369   	4861.62   	
16278.3   	1000      	70        	710.614   	4862.77   	
16298.3   	1000      	70        	708.867   	4863.91   	
16318.3   	1000      	70        	707.13    	4865.05   	
16338.3   	1000      	70        	705.403   	4866.17   	
16358.3   	1000      	70        	703.685   	4867.29   	
16378.3   	1000      	70        	701.975   	4868.41   	
16398.3   	1000      	70        	700.275   	4869.52   	
16418.3   	1000      	70        	698.584   	4870.62   	
16438.3   	1000      	70        	696.902   	4871.72   	
16458.3   	1000      	70        	695.228   	4872.82   	
16478.3   	1000      	70        	693.563   	4873.9    	
16498.3   	1000      	70        	691.906   	4874.99   	
16518.3   	1000      	70        	690.258   	4876.07   	
16538.3   	1000      	70        	688.618   	4877.14   	
16558.3   	1000      	70        	686.986   	4878.21   	
16578.3   	1000      	70        	685.362   	4879.27   	
16598.3   	1000      	70        	683.746   	4880.34   	
16618.3   	1000      	70        	682.138   	4881.39   	
16638.3   	1000      	70        	680.538   	4882.44   	
16658.3   	1000      	70        	678.945   	4883.49   	
16678.3   	1000      	70        	677.36    	4884.54   	
16698.3   	1000      	70        	675.782   	4885.58   	
16718.3   	1000      	70        	674.211   	4886.62   	
16738.3   	1000      	70        	672.648   	4887.65   	
16758.3   	1000      	70        	671.091   	4888.68   	
16778.3   	1000      	70        	669.542   	4889.71   	
16798.3   	1000      	70        	668       	4890.73   	
16818.3   	1000      	70        	666.464   	4891.75   	
16838.3   	1000      	70        	664.936   	4892.77   	
16858.3   	1000      	70        	663.414   	4893.79   	
16878.3   	1000      	70        	661.898   	4894.81   	
16898.3   	1000      	70        	660.39    	4895.82   	
16918.3   	1000      	70        	658.887   	4896.83   	
16938.3   	1000      	70        	657.391   	4897.84   	
16958.3   	1000      	70        	655.902   	4898.84   	
16978.3   	1000      	70        	654.418   	4899.84   	
16998.3   	1000      	70        	652.941   	4900.84   	
17018.3   	1000      	70        	651.469   	4901.84   	
17038.3   	1000      	70        	650.004   	4902.83   	
17058.3   	1000      	70        	648.545   	4903.82   	
17078.3   	1000      	70        	647.092   	4904.81   	
17098.3   	1000      	70        	645.644   	4905.8    	
17118.3   	1000      	70        	644.202   	4906.79   	
17138.3   	1000      	70        	642.767   	4907.77   	
17158.3   	1000      	70        	641.336   	4908.75   	
17178.3   	1000      	70        	639.912   	4909.72   	
17198.3   	1000      	70        	638.493   	4910.7    	
17218.3   	1000      	70        	637.08    	4911.67   	
17238.3   	1000      	70        	635.673   	4912.64   	
17258.3   	1000      	70        	634.272   	4913.61   	
17278.3   	1000      	70        	632.876   	4914.57   	
17298.3   	1000      	70        	631.485   	4915.53   	
17318.3   	1000      	70        	630.101   	4916.49   	
17338.3   	1000      	70        	628.722   	4917.45   	
17358.3   	1000      	70        	627.349   	4918.4    	
17378.3   	1000      	70        	625.981   	4919.35   	
17398.3   	1000      	70        	624.619   	4920.29   	
17418.3   	1000      	70        	623.263   	4921.24   	
17438.3   	1000      	70        	621.912   	4922.18   	
17458.3   	1000      	70        	620.567   	4923.12   	
17478.3   	1000      	70        	619.227   	4924.05   	
17498.3   	1000      	70        	617.893   	4924.98   	
17518.3   	1000      	70        	616.564   	4925.91   	
17538.3   	1000      	70        	615.241   	4926.84   	
17558.3   	1000      	70        	613.924   	4927.76   	
17578.3   	1000      	70        	612.612   	4928.68   	
17598.3   	1000      	70        	611.305   	4929.6    	
17618.3   	1000      	70        	610.004   	4930.51   	
17638.3   	1000      	70        	608.708   	4931.43   	
17658.3   	1000      	70        	607.418   	4932.33   	
17678.3   	1000      	70        	606.133   	4933.24   	
17698.3   	1000      	70        	604.853   	4934.14   	
17718.3   	1000      	70        	603.579   	4935.04   	
17738.3   	1000      	70        	602.31    	4935.93   	
17758.3   	1000      	70        	601.047   	4936.82   	
17778.3   	1000      	70        	599.789   	4937.71   	
17798.3   	1000      	70        	598.536   	4938.6    	
17818.3   	1000      	70        	597.289   	4939.48   	
17838.3   	1000      	70        	596.047   	4940.35   	
17858.3   	1000      	70        	594.81    	4941.23   	
17878.3   	1000      	70        	593.579   	4942.1    	
17898.3   	1000      	70        	592.353   	4942.96   	
17918.3   	1000      	70        	591.133   	4943.83   	
17938.3   	1000      	70        	589.917   	4944.69   	
17958.3   	1000      	70        	588.707   	4945.55   	
17978.3   	1000      	70        	587.502   	4946.4    	
17998.3   	1000      	70        	586.302   	4947.25   	
18000     	1000      	70        	586.2     	4947.32   	
