Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
443.127   	2500      	70        	1.01061   	1.38845   	
444.127   	2500      	70        	1.00947   	1.39188   	
445.127   	2500      	70        	1.00832   	1.39528   	
446.127   	2500      	70        	1.00718   	1.39868   	
447.127   	2500      	70        	1.00605   	1.40206   	
448.127   	2500      	70        	1.00492   	1.40542   	
449.127   	2500      	70        	1.0038    	1.40877   	
450.127   	2500      	70        	1.00269   	1.4121    	
451.127   	2500      	70        	1.00158   	1.41542   	
452.127   	2500      	70        	1.00047   	1.41872   	
453.127   	2500      	70        	0.999377  	1.42201   	
454.127   	2500      	70        	0.998287  	1.42529   	
455.127   	2500      	70        	0.997204  	1.42855   	
456.127   	2500      	70        	0.996128  	1.4318    	
457.127   	2500      	70        	0.995075  	1.43509   	
458.127   	2500      	70        	0.994016  	1.43838   	
459.127   	2500      	70        	0.992953  	1.44166   	
460.127   	2500      	70        	0.99189   	1.44494   	
461.127   	2500      	70        	0.990829  	1.44821   	
462.127   	2500      	70        	0.989774  	1.45146   	
463.127   	2500      	70        	0.988726  	1.4547    	
464.127   	2500      	70        	0.987686  	1.45792   	
465.127   	2500      	70        	0.986653  	1.46112   	
466.127   	2500      	70        	0.985627  	1.46432   	
467.127   	2500      	70        	0.984608  	1.4675    	
468.127   	2500      	70        	0.983593  	1.47067   	
469.127   	2500      	70        	0.982584  	1.47384   	
470.127   	2500      	70        	0.981579  	1.477     	
471.127   	2500      	70        	0.980868  	1.48099   	
472.127   	2500      	70        	0.980083  	1.48428   	
473.127   	2500      	70        	0.9793    	1.48766   	
